timestamp,actual_value,predicted_value,forecast_error,abs_error,risk_level,recommendation,reason,model_version,interval_lower_90,interval_upper_90,interval_lower_95,interval_upper_95
2016-04-23 14:50:00,110.0,107.53596442370889,-2.46403557629111,2.46403557629111,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 107.54 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,56.33384287367984,158.73808597373795,2.736273286997985,212.3356555604198
2016-04-23 15:00:00,110.0,117.25150535034035,7.251505350340352,7.251505350340352,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,66.0493838003113,168.4536269003694,12.451814213629447,222.05119648705124
2016-04-23 15:10:00,80.0,117.60318175886118,37.60318175886118,37.60318175886118,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.60 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,66.40106020883213,168.80530330889025,12.803490622150278,222.4028728955721
2016-04-23 15:20:00,90.0,97.27460785445628,7.274607854456278,7.274607854456278,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 97.27 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,46.07248630442723,148.47672940448533,0.0,202.07429899116718
2016-04-23 15:30:00,80.0,111.47994944344636,31.47994944344636,31.47994944344636,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 111.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,60.27782789341731,162.6820709934754,6.680258306735453,216.27964058015726
2016-04-23 15:40:00,80.0,99.88716372761593,19.887163727615928,19.887163727615928,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.89 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,48.68504217758688,151.089285277645,0.0,204.68685486432685
2016-04-23 15:50:00,70.0,98.61114448427004,28.611144484270042,28.611144484270042,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 98.61 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,47.409022934240994,149.8132660342991,0.0,203.41083562098095
2016-04-23 16:00:00,80.0,92.79872868865316,12.798728688653156,12.798728688653156,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 92.80 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,41.59660713862411,144.0008502386822,0.0,197.59841982536406
2016-04-23 16:10:00,80.0,95.10523223213808,15.105232232138079,15.105232232138079,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 95.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,43.90311068210903,146.30735378216713,0.0,199.90492336884898
2016-04-23 16:20:00,70.0,96.81767040261288,26.817670402612876,26.817670402612876,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 96.82 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,45.61554885258383,148.01979195264192,0.0,201.61736153932378
2016-04-23 16:30:00,60.0,89.61528138086561,29.61528138086561,29.61528138086561,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.62 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,38.41315983083656,140.81740293089467,0.0,194.41497251757653
2016-04-23 16:40:00,60.0,83.99081967753492,23.990819677534915,23.990819677534915,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 83.99 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,32.78869812750587,135.19294122756395,0.0,188.7905108142458
2016-04-23 16:50:00,60.0,84.05463424074298,24.054634240742985,24.054634240742985,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 84.05 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,32.85251269071394,135.25675579077205,0.0,188.8543253774539
2016-04-23 17:00:00,80.0,82.50523945405351,2.505239454053509,2.505239454053509,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 82.51 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,31.30311790402446,133.70736100408254,0.0,187.3049305907644
2016-04-23 17:10:00,80.0,94.76734616996441,14.767346169964412,14.767346169964412,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 94.77 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,43.565224619935364,145.96946771999347,0.0,199.56703730667533
2016-04-23 17:20:00,80.0,89.93448594078491,9.93448594078491,9.93448594078491,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,38.73236439075586,141.13660749081396,0.0,194.73417707749581
2016-04-23 17:30:00,70.0,97.10924520677315,27.109245206773153,27.109245206773153,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 97.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,45.907123656744105,148.31136675680222,0.0,201.90893634348407
2016-04-23 17:40:00,80.0,83.44060079104976,3.4406007910497607,3.4406007910497607,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 83.44 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,32.23847924102071,134.6427223410788,0.0,188.24029192776067
2016-04-23 17:50:00,80.0,90.47734337758929,10.477343377589293,10.477343377589293,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 90.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,39.275221827560244,141.67946492761834,0.0,195.2770345143002
2016-04-23 18:00:00,190.0,89.39852904086321,-100.60147095913679,100.60147095913679,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,38.19640749083416,140.60065059089226,0.0,194.19822017757411
2016-04-23 18:10:00,580.0,173.16582164785177,-406.83417835214823,406.83417835214823,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 173.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,121.96370009782272,224.36794319788083,68.36613051114087,277.9655127845627
2016-04-23 18:20:00,480.0,455.9762471616291,-24.02375283837091,24.02375283837091,CRITICAL,HUMAN_CHECK_BEFORE_ACTUATOR_CONTROL,Predicted appliance energy is 455.98 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,404.7741256116,507.17836871165815,351.17655602491817,560.77593829834
2016-04-23 18:30:00,200.0,314.2450125034305,114.24501250343047,114.24501250343047,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 314.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,263.0428909534014,365.44713405345954,209.44532136671955,419.0447036401414
2016-04-23 18:40:00,120.0,150.91948460711112,30.919484607111116,30.919484607111116,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 150.92 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,99.71736305708207,202.12160615714015,46.11979347040021,255.719175743822
2016-04-23 18:50:00,120.0,132.5378155629867,12.537815562986708,12.537815562986708,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 132.54 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,81.33569401295766,183.73993711301574,27.738124426275803,237.3375066996976
2016-04-23 19:00:00,140.0,135.7204344806821,-4.279565519317913,4.279565519317913,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 135.72 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,84.51831293065304,186.92255603071112,30.920743343971182,240.52012561739298
2016-04-23 19:10:00,110.0,139.21301797655337,29.213017976553374,29.213017976553374,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 139.21 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,88.01089642652433,190.41513952658244,34.41332683984247,244.0127091132643
2016-04-23 19:20:00,110.0,82.93728010330936,-27.062719896690638,27.062719896690638,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 82.94 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,31.735158553280314,134.1394016533384,0.0,187.73697124002027
2016-04-23 19:30:00,120.0,99.9732202833207,-20.0267797166793,20.0267797166793,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.97 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,48.77109873329165,151.17534183334976,0.0,204.77291142003162
2016-04-23 19:40:00,100.0,128.08477608212414,28.084776082124137,28.084776082124137,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 128.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,76.88265453209509,179.28689763215317,23.28508494541323,232.88446721883503
2016-04-23 19:50:00,120.0,124.46340196435793,4.463401964357928,4.463401964357928,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 124.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,73.26128041432888,175.66552351438696,19.663710827647023,229.26309310106882
2016-04-23 20:00:00,120.0,139.59132066164375,19.59132066164375,19.59132066164375,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 139.59 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,88.3891991116147,190.7934422116728,34.791629524932844,244.39101179835467
2016-04-23 20:10:00,120.0,132.9564911914282,12.9564911914282,12.9564911914282,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 132.96 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,81.75436964139915,184.15861274145726,28.156800054717294,237.75618232813912
2016-04-23 20:20:00,110.0,127.83692236761453,17.836922367614534,17.836922367614534,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 127.84 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,76.63480081758549,179.0390439176436,23.03723123090363,232.63661350432545
2016-04-23 20:30:00,110.0,106.49810510852768,-3.5018948914723182,3.5018948914723182,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 106.50 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,55.295983558498634,157.70022665855674,1.6984139718167768,211.2977962452386
2016-04-23 20:40:00,110.0,100.73875915008782,-9.261240849912184,9.261240849912184,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 100.74 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,49.53663760005877,151.94088070011685,0.0,205.5384502867987
2016-04-23 20:50:00,100.0,99.46241340633652,-0.5375865936634767,0.5375865936634767,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,48.260291856307475,150.66453495636557,0.0,204.26210454304743
2016-04-23 21:00:00,110.0,90.15293692787807,-19.847063072121927,19.847063072121927,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 90.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,38.950815377849025,141.3550584779071,0.0,194.95262806458896
2016-04-23 21:10:00,60.0,99.01052676854749,39.01052676854749,39.01052676854749,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.01 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,47.808405218518445,150.21264831857656,0.0,203.8102179052584
2016-04-23 21:20:00,70.0,65.0044257923163,-4.995574207683703,4.995574207683703,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.00 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,13.80230424228725,116.20654734234535,0.0,169.8041169290272
2016-04-23 21:30:00,60.0,77.25123093935439,17.251230939354386,17.251230939354386,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 77.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,26.049109389325338,128.45335248938343,0.0,182.0509220760653
2016-04-23 21:40:00,70.0,64.14557575059729,-5.854424249402712,5.854424249402712,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 64.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,12.94345420056824,115.34769730062634,0.0,168.9452668873082
2016-04-23 21:50:00,90.0,72.91908713989605,-17.08091286010395,17.08091286010395,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.92 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,21.716965589867,124.1212086899251,0.0,177.71877827660694
2016-04-23 22:00:00,60.0,91.46320152551607,31.46320152551607,31.46320152551607,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 91.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,40.26107997548702,142.66532307554513,0.0,196.262892662227
2016-04-23 22:10:00,60.0,57.42437411013936,-2.575625889860639,2.575625889860639,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 57.42 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,6.222252560110313,108.62649566016842,0.0,162.22406524685027
2016-04-23 22:20:00,60.0,62.08101556336609,2.081015563366087,2.081015563366087,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,10.878894013337039,113.28313711339513,0.0,166.88070670007698
2016-04-23 22:30:00,60.0,60.39944880279069,0.39944880279068684,0.39944880279068684,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,9.197327252761639,111.60157035281973,0.0,165.1991399395016
2016-04-23 22:40:00,50.0,64.20024435835603,14.20024435835603,14.20024435835603,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 64.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,12.998122808326983,115.40236590838508,0.0,168.99993549506695
2016-04-23 22:50:00,60.0,55.93063501536116,-4.069364984638838,4.069364984638838,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,4.728513465332114,107.13275656539021,0.0,160.73032615207205
2016-04-23 23:00:00,60.0,62.37315877773807,2.3731587777380696,2.3731587777380696,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.37 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,11.171037227709022,113.57528032776712,0.0,167.172849914449
2016-04-23 23:10:00,60.0,60.83383897869831,0.83383897869831,0.83383897869831,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.83 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,9.631717428669262,112.03596052872736,0.0,165.6335301154092
2016-04-23 23:20:00,60.0,61.169202899533246,1.1692028995332464,1.1692028995332464,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,9.967081349504198,112.3713244495623,0.0,165.96889403624414
2016-04-23 23:30:00,60.0,61.78442933368749,1.7844293336874912,1.7844293336874912,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.78 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,10.582307783658443,112.98655088371655,0.0,166.5841204703984
2016-04-23 23:40:00,60.0,62.061698126465956,2.0616981264659557,2.0616981264659557,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.06 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,10.859576576436908,113.263819676495,0.0,166.86138926317687
2016-04-23 23:50:00,60.0,63.19632336783195,3.196323367831951,3.196323367831951,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,11.994201817802903,114.398444917861,0.0,167.99601450454287
2016-04-24 00:00:00,50.0,67.13042029855063,17.130420298550632,17.130420298550632,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.13 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,15.928298748521584,118.33254184857968,0.0,171.93011143526155
2016-04-24 00:10:00,50.0,59.01076042670088,9.010760426700877,9.010760426700877,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.01 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,7.808638876671829,110.21288197672993,0.0,163.8104515634118
2016-04-24 00:20:00,60.0,60.66513638029992,0.66513638029992,0.66513638029992,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.67 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,9.463014830270872,111.86725793032898,0.0,165.46482751701083
2016-04-24 00:30:00,60.0,68.75062916637359,8.750629166373585,8.750629166373585,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.75 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,17.548507616344537,119.95275071640263,0.0,173.5503203030845
2016-04-24 00:40:00,50.0,66.19183267941307,16.191832679413068,16.191832679413068,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.19 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,14.98971112938402,117.39395422944212,0.0,170.99152381612396
2016-04-24 00:50:00,60.0,58.14692942874623,-1.8530705712537667,1.8530705712537667,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,6.944807878717185,109.34905097877528,0.0,162.94662056545712
2016-04-24 01:00:00,60.0,67.5686911862993,7.568691186299304,7.568691186299304,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.57 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,16.366569636270256,118.77081273632835,0.0,172.36838232301022
2016-04-24 01:10:00,60.0,65.93229865266443,5.932298652664429,5.932298652664429,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,14.73017710263538,117.13442020269348,0.0,170.73198978937535
2016-04-24 01:20:00,60.0,67.28900808229214,7.289008082292142,7.289008082292142,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.29 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,16.086886532263094,118.49112963232119,0.0,172.08869921900305
2016-04-24 01:30:00,60.0,66.08349836068723,6.08349836068723,6.08349836068723,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,14.881376810658182,117.28561991071628,0.0,170.88318949739812
2016-04-24 01:40:00,30.0,65.93717320111611,35.93717320111611,35.93717320111611,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.94 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,14.735051651087062,117.13929475114516,0.0,170.736864337827
2016-04-24 01:50:00,40.0,44.47553089880727,4.475530898807271,4.475530898807271,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 44.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,0.0,95.67765244883631,0.0,149.27522203551817
2016-04-24 02:00:00,30.0,56.66357717829133,26.663577178291327,26.663577178291327,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 56.66 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,5.461455628262279,107.86569872832038,0.0,161.46326831500224
2016-04-24 02:10:00,30.0,44.70865417781102,14.70865417781102,14.70865417781102,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 44.71 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,0.0,95.91077572784008,0.0,149.50834531452193
2016-04-24 02:20:00,60.0,46.684233341603544,-13.315766658396456,13.315766658396456,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 46.68 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,0.0,97.88635489163259,0.0,151.48392447831446
2016-04-24 02:30:00,70.0,69.0465254803381,-0.9534745196618957,0.9534745196618957,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 69.05 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,17.844403930309056,120.24864703036715,0.0,173.846216617049
2016-04-24 02:40:00,70.0,70.25806987267133,0.25806987267132797,0.25806987267132797,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 70.26 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,19.05594832264228,121.46019142270038,0.0,175.05776100938223
2016-04-24 02:50:00,50.0,71.44985965865129,21.44985965865129,21.44985965865129,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.45 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,20.247738108622244,122.65198120868034,0.0,176.2495507953622
2016-04-24 03:00:00,70.0,55.24325529405331,-14.756744705946687,14.756744705946687,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.24 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,4.041133744024265,106.44537684408236,0.0,160.04294643076423
2016-04-24 03:10:00,50.0,75.51450633152142,25.514506331521417,25.514506331521417,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 75.51 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1,24.31238478149237,126.71662788155047,0.0,180.31419746823232
